category,character_id
absent_minded_professor,/m/0jy9q0
absent_minded_professor,/m/02vchl3
absent_minded_professor,/m/0k6fkc
absent_minded_professor,/m/0k6_br
absent_minded_professor,/m/0k3rhh
adventurer_archaeologist,/m/0jzx78
adventurer_archaeologist,/m/0k294p
adventurer_archaeologist,/m/0jzx9b
adventurer_archaeologist,/m/0k5yzc
arrogant_kungfu_guy,/m/02vd8hn
arrogant_kungfu_guy,/m/0k5jyf
arrogant_kungfu_guy,/m/0jwv09
arrogant_kungfu_guy,/m/0gz3h92
arrogant_kungfu_guy,/m/0k2n0d
arrogant_kungfu_guy,/m/0k2n56
arrogant_kungfu_guy,/m/052dfd5
arrogant_kungfu_guy,/m/02214xq
arrogant_kungfu_guy,/m/02sg5ry
big_man_on_campus,/m/02vbkvz
big_man_on_campus,/m/0j_6gm
big_man_on_campus,/m/02vc983
big_man_on_campus,/m/0k14rv
big_man_on_campus,/m/02vdf9d
big_man_on_campus,/m/0jzdys
big_man_on_campus,/m/03jsnmf
bounty_hunter,/m/0jybsq
bounty_hunter,/m/0k61jr
bounty_hunter,/m/06wh7_d
bounty_hunter,/m/0k6bqx
bounty_hunter,/m/0jvhbm
bounty_hunter,/m/02vbtgt
bounty_hunter,/m/0k0n9r
bounty_hunter,/m/0772tb3
bounty_hunter,/m/0k4qdz
bounty_hunter,/m/03jsm0f
brainless_beauty,/m/04dddz5
brainless_beauty,/m/02tbdw7
brainless_beauty,/m/02vdf9d
brainless_beauty,/m/04dgw4t
brainless_beauty,/m/03lvf22
brainless_beauty,/m/0gc3g1p
brainless_beauty,/m/0k4k_5
brainless_beauty,/m/0k2q15
brainless_beauty,/m/0jvy0r
brainless_beauty,/m/0b3trzf
brainless_beauty,/m/0cg2m9s
brainless_beauty,/m/0jzvtp
broken_bird,/m/0j_wlm
broken_bird,/m/04q4dng
broken_bird,/m/0jwrqb
broken_bird,/m/02tbbww
broken_bird,/m/0cccx3m
bromantic_foil,/m/0jwj18
bromantic_foil,/m/09vvrb_
bromantic_foil,/m/07ldy8x
bromantic_foil,/m/05ckj7h
bromantic_foil,/m/0k35nb
bruiser_with_a_soft_center,/m/0jzb66
bruiser_with_a_soft_center,/m/0hcfdd1
bruiser_with_a_soft_center,/m/02hw79s
bully,/m/0jty60
bully,/m/0jsprx
bully,/m/0k592n
byronic_hero,/m/0k28_g
byronic_hero,/m/02hw79s
byronic_hero,/m/0k43s9
byronic_hero,/m/02sg5ry
byronic_hero,/m/0jz0wk
byronic_hero,/m/02vczvr
byronic_hero,/m/0667g_f
byronic_hero,/m/0k7ckp
byronic_hero,/m/0h5m_9x
byronic_hero,/m/0jxftx
byronic_hero,/m/0k1xxm
byronic_hero,/m/0k5ptk
byronic_hero,/m/0k65k8
byronic_hero,/m/0j1__hv
byronic_hero,/m/0855mjk
byronic_hero,/m/0k3tt_
byronic_hero,/m/0jynbm
casanova,/m/0jw4mw
casanova,/m/0j_flm
casanova,/m/0j1__hv
casanova,/m/0dkcy1f
casanova,/m/0k5ptk
casanova,/m/02vch3p
casanova,/m/0cf_wtd
chanteuse,/m/02wszk9
chanteuse,/m/0k5wls
chanteuse,/m/0k50tl
chanteuse,/m/0k3j8v
chanteuse,/m/0jvlc4
chanteuse,/m/0k3w12
charmer,/m/02hw79s
charmer,/m/0k3r1_
charmer,/m/0k1xxm
charmer,/m/0jw5pq
charmer,/m/04hv61w
charmer,/m/07sl05m
charmer,/m/0k6g86
child_prodigy,/m/02sg5rn
child_prodigy,/m/0k2ckt
classy_cat_burglar,/m/02vbgd1
consummate_professional,/m/0k6r5t
consummate_professional,/m/0k5wz1
consummate_professional,/m/0k4kdl
consummate_professional,/m/0jw4vx
corrupt_corporate_executive,/m/0k2m8v
corrupt_corporate_executive,/m/0k1xyw
corrupt_corporate_executive,/m/0k1xwx
corrupt_corporate_executive,/m/02xl2ny
corrupt_corporate_executive,/m/0jt8n6
corrupt_corporate_executive,/m/0jwcjw
corrupt_corporate_executive,/m/0jy24c
corrupt_corporate_executive,/m/0jwz5q
corrupt_corporate_executive,/m/0k81j_
corrupt_corporate_executive,/m/0jz33w
corrupt_corporate_executive,/m/0jzmfp
corrupt_corporate_executive,/m/0j_11c
corrupt_corporate_executive,/m/03jqz37
corrupt_corporate_executive,/m/0k2w67
corrupt_corporate_executive,/m/0gyjwgg
corrupt_corporate_executive,/m/0h5q191
corrupt_corporate_executive,/m/0k7cbx
corrupt_corporate_executive,/m/03kyztz
corrupt_corporate_executive,/m/08cwjsb
corrupt_corporate_executive,/m/02vclwl
corrupt_corporate_executive,/m/02vbk_v
corrupt_corporate_executive,/m/0cgn58l
corrupt_corporate_executive,/m/0k2mmy
coward,/m/03jskk3
coward,/m/0cc_884
coward,/m/0k1xxm
coward,/m/0jt8n6
coward,/m/0cg418l
coward,/m/040qvsz
crazy_jealous_guy,/m/0k28_g
crazy_jealous_guy,/m/02vct43
crazy_jealous_guy,/m/0k86mc
crazy_jealous_guy,/m/0k63tb
crazy_jealous_guy,/m/0jwy3x
crazy_jealous_guy,/m/0jsqxv
crazy_jealous_guy,/m/0k69_1
crazy_jealous_guy,/m/0jy3_h
crazy_jealous_guy,/m/0j_n0t
crazy_jealous_guy,/m/02_8_nx
crazy_jealous_guy,/m/0k3ddh
crazy_jealous_guy,/m/0jw4vx
crazy_jealous_guy,/m/0jyytb
crazy_jealous_guy,/m/0jvqzw
crazy_jealous_guy,/m/0k7gxk
crazy_jealous_guy,/m/0k0vyn
crazy_jealous_guy,/m/0j_fvv
crazy_jealous_guy,/m/0g9k2p6
crazy_jealous_guy,/m/0jysmq
crazy_jealous_guy,/m/0hgc9dq
crazy_jealous_guy,/m/021_h9h
crazy_jealous_guy,/m/0850_tx
crazy_jealous_guy,/m/0jx7qr
crazy_jealous_guy,/m/0jsw40
crazy_jealous_guy,/m/0k4_tz
crazy_survivalist,/m/0k7w6s
crazy_survivalist,/m/05nv915
crazy_survivalist,/m/0b7n5zy
cultured_badass,/m/02hw79s
cultured_badass,/m/0dkcy1f
cultured_badass,/m/04601vx
cultured_badass,/m/02tb9_v
cultured_badass,/m/0k6g86
cultured_badass,/m/0jyr6h
cultured_badass,/m/0jxwqx
cultured_badass,/m/0k66rt
dean_bitterman,/m/0k4l6b
dean_bitterman,/m/0jy52w
dean_bitterman,/m/0jx21w
dean_bitterman,/m/0k60j5
dirty_cop,/m/0k79b3
dirty_cop,/m/0jzyzv
dirty_cop,/m/0k4xjq
dirty_cop,/m/0k78gf
dirty_cop,/m/02vcq3r
dirty_cop,/m/02tb650
dirty_cop,/m/0jtz28
ditz,/m/0jwjsy
ditz,/m/0jygqg
ditz,/m/0ghdkxh
ditz,/m/0gvd8dq
ditz,/m/0jsll5
ditz,/m/0jwj2t
ditz,/m/02vbl__
doormat,/m/0jty5w
doormat,/m/0jxmxp
doormat,/m/0fprkm7
doormat,/m/05srhg_
drill_sargeant_nasty,/m/0jykjt
drill_sargeant_nasty,/m/0jylf1
drill_sargeant_nasty,/m/022108v
drill_sargeant_nasty,/m/0jz8d6
drill_sargeant_nasty,/m/0k1yyt
drill_sargeant_nasty,/m/0b78ft6
dumb_blonde,/m/0jx9zj
dumb_blonde,/m/0k2y_7
dumb_blonde,/m/0k2z05
dumb_blonde,/m/059sp8v
dumb_blonde,/m/0jzmyb
dumb_blonde,/m/0k2p5c
dumb_blonde,/m/0k2p5j
dumb_blonde,/m/0k75t3
dumb_blonde,/m/02tb6wq
dumb_blonde,/m/0gc3g1p
dumb_blonde,/m/0k3b2r
dumb_muscle,/m/01z0cck
dumb_muscle,/m/04w0vjn
dumb_muscle,/m/0k65zh
dumb_muscle,/m/0k3dtt
eccentric_mentor,/m/02vbpft
eccentric_mentor,/m/0k5jxz
eccentric_mentor,/m/02sg6hm
eccentric_mentor,/m/0k5s9d
eccentric_mentor,/m/0k837x
egomaniac_hunter,/m/0k42s4
egomaniac_hunter,/m/0jv4jc
egomaniac_hunter,/m/045_c9z
egomaniac_hunter,/m/0k818w
egomaniac_hunter,/m/0k7vr9
egomaniac_hunter,/m/03lpp78
egomaniac_hunter,/m/0h34xg2
evil_prince,/m/0gbxx9x
evil_prince,/m/0k5f_q
evil_prince,/m/0jytd4
evil_prince,/m/02vd4f4
evil_prince,/m/04m9lhl
evil_prince,/m/04m5488
evil_prince,/m/0k36bq
evil_prince,/m/0k65z0
fastest_gun_in_the_west,/m/0jvhqr
fastest_gun_in_the_west,/m/0k0hyr
fastest_gun_in_the_west,/m/0jshd9
fastest_gun_in_the_west,/m/0k1j46
fastest_gun_in_the_west,/m/0k78tv
fastest_gun_in_the_west,/m/03hqy08
fastest_gun_in_the_west,/m/0h5q82q
father_to_his_men,/m/0j_9gv
father_to_his_men,/m/0k35w2
father_to_his_men,/m/0jytc_
father_to_his_men,/m/0k0h66
father_to_his_men,/m/0jtp2f
father_to_his_men,/m/0j47kxy
father_to_his_men,/m/0k5nrw
father_to_his_men,/m/0k6nwg
father_to_his_men,/m/0jyqwm
father_to_his_men,/m/03jtctp
father_to_his_men,/m/0jwsnp
father_to_his_men,/m/03ld2yg
father_to_his_men,/m/0k0nmw
father_to_his_men,/m/0cg03cg
father_to_his_men,/m/0jskmk
final_girl,/m/0jsvgr
final_girl,/m/0k2_bc
final_girl,/m/0jt7sz
final_girl,/m/0k6m_h
final_girl,/m/0jz2x0
final_girl,/m/04ls8ty
gadgeteer_genius,/m/0j1__hv
gadgeteer_genius,/m/0k82tm
gadgeteer_genius,/m/0k82tg
gadgeteer_genius,/m/0k0kn_
gadgeteer_genius,/m/02sg5rn
gadgeteer_genius,/m/02vb6nv
gadgeteer_genius,/m/045yrqg
gentleman_thief,/m/0k75r_
gentleman_thief,/m/0k63yr
gentleman_thief,/m/0jz8sq
gentleman_thief,/m/0k5ns5
gentleman_thief,/m/0667g_f
gentleman_thief,/m/0k6d1f
granola_person,/m/0j_6h2
granola_person,/m/0jwbh7
granola_person,/m/02vd92w
granola_person,/m/0jv6mp
granola_person,/m/0k3t_x
granola_person,/m/0k1m4g
granola_person,/m/0jx3b8
granola_person,/m/06679y8
grumpy_old_man,/m/02vcwz0
grumpy_old_man,/m/059t435
grumpy_old_man,/m/045_cb3
grumpy_old_man,/m/0k168v
grumpy_old_man,/m/04w0v_v
hardboiled_detective,/m/04dmkpj
hardboiled_detective,/m/0k4gwm
hardboiled_detective,/m/0k4_sm
hardboiled_detective,/m/0jx253
hardboiled_detective,/m/0k1nzj
hardboiled_detective,/m/0jwcjk
hardboiled_detective,/m/0k81jp
hardboiled_detective,/m/0jvhbm
heartbroken_badass,/m/0k5ns0
heartbroken_badass,/m/03hqwg_
heartbroken_badass,/m/0k09b2
heartbroken_badass,/m/0k61jr
heartbroken_badass,/m/05skv28
heartbroken_badass,/m/0n4g1dv
heartbroken_badass,/m/0j_fvv
henpecked_husband,/m/01z0rf5
henpecked_husband,/m/0256cyz
henpecked_husband,/m/0jx2_4
henpecked_husband,/m/0k7_cy
henpecked_husband,/m/0k2zjr
hitman_with_a_heart,/m/0k5wt7
hitman_with_a_heart,/m/0jyr6h
hitman_with_a_heart,/m/0k6x0x
hitman_with_a_heart,/m/0k087f
hitman_with_a_heart,/m/0k68kd
hitman_with_a_heart,/m/0k4k6j
hitman_with_a_heart,/m/0k4kcz
hitman_with_a_heart,/m/02vb7cx
hitman_with_a_heart,/m/02vb_l5
hitman_with_a_heart,/m/0jwkz6
jerk_jock,/m/0k1cs5
jerk_jock,/m/0k5jyf
jerk_jock,/m/0jv4jc
jerk_jock,/m/0jxqwd
jerk_jock,/m/0jty60
jerk_jock,/m/0h5slxp
jerk_jock,/m/0jwwhw
jerk_jock,/m/03jsnmf
jerk_jock,/m/0d2jcym
junkie_prophet,/m/0k0pgt
junkie_prophet,/m/040kc5w
klutz,/m/02vbfh2
klutz,/m/0k020r
loser_protagonist,/m/059sm0m
loser_protagonist,/m/040l_q8
loser_protagonist,/m/03lvx8n
loser_protagonist,/m/062xh9l
loser_protagonist,/m/0k2zjf
loser_protagonist,/m/02vb_jp
loveable_rogue,/m/0k3r1_
loveable_rogue,/m/0k1xxm
loveable_rogue,/m/02vb_m3
loveable_rogue,/m/05286qg
loveable_rogue,/m/0k6nkk
loveable_rogue,/m/07lkzl3
loveable_rogue,/m/0k5ns5
loveable_rogue,/m/04hv61w
loveable_rogue,/m/0k86q4
master_swordsman,/m/0k3qyf
master_swordsman,/m/0k3qy3
master_swordsman,/m/02nwtmm
master_swordsman,/m/0k65z5
master_swordsman,/m/0j_fvv
master_swordsman,/m/0k2ltj
master_swordsman,/m/0k8378
master_swordsman,/m/0jzcr5
master_swordsman,/m/0jzcrb
master_swordsman,/m/0k5scp
master_swordsman,/m/0jvh78
master_swordsman,/m/0k0h9d
morally_bankrupt_banker,/m/06zzgw6
morally_bankrupt_banker,/m/0jtfcj
morally_bankrupt_banker,/m/0j_11c
officer_and_a_gentleman,/m/0k1xyd
officer_and_a_gentleman,/m/0jyts_
officer_and_a_gentleman,/m/0k0h66
officer_and_a_gentleman,/m/0gkcn1g
ophelia,/m/0jxfnl
ophelia,/m/02tb5g1
ophelia,/m/0gkj0cn
ophelia,/m/0k2ysf
ophelia,/m/08cqh60
playful_hacker,/m/0k7cbl
playful_hacker,/m/062y97x
playful_hacker,/m/0k14vc
playful_hacker,/m/0k7w8p
playful_hacker,/m/0k31lb
prima_donna,/m/0k3b2r
prima_donna,/m/0jzdz2
prima_donna,/m/02vc3dx
prima_donna,/m/03lyytc
prima_donna,/m/0jt8y2
prima_donna,/m/0k3ybb
psycho_for_hire,/m/0jy2x0
psycho_for_hire,/m/0k2ljt
psycho_for_hire,/m/0k2ggy
psycho_for_hire,/m/04p7pxj
psycho_for_hire,/m/03lgvz6
psycho_for_hire,/m/0k2dm9
psycho_for_hire,/m/0k1yyt
psycho_for_hire,/m/03jsz47
psycho_for_hire,/m/02nwzyz
psycho_for_hire,/m/0jtr3s
psycho_for_hire,/m/04q604c
psycho_for_hire,/m/0k3gbw
psycho_for_hire,/m/03jrl1d
psycho_for_hire,/m/0k34x6
psycho_for_hire,/m/0gh94vc
psycho_for_hire,/m/0k1j4j
pupil_turned_to_evil,/m/0k3q_8
pupil_turned_to_evil,/m/03ls4jv
retired_outlaw,/m/0k7l31
retired_outlaw,/m/04xg29q
retired_outlaw,/m/04ky2tz
retired_outlaw,/m/0jvzx9
retired_outlaw,/m/03jsysn
retired_outlaw,/m/0k34yw
revenge,/m/0k65z5
revenge,/m/02h8fyx
revenge,/m/0jybsw
revenge,/m/0k0l33
revenge,/m/0k1j46
revenge,/m/0jwmfk
romantic_runnerup,/m/04lsjwd
romantic_runnerup,/m/0jxvm9
romantic_runnerup,/m/0k1xw3
romantic_runnerup,/m/0k3jn6
romantic_runnerup,/m/0k2ct2
romantic_runnerup,/m/02vc177
self_made_man,/m/0h6f8kc
self_made_man,/m/0j_0s0
self_made_man,/m/02tb8j3
slacker,/m/07ldy8x
slacker,/m/02t9zmj
slacker,/m/0j_ks0
slacker,/m/0k35n0
slacker,/m/0jz5zx
slacker,/m/02vdfc2
slacker,/m/0k2p5c
slacker,/m/0k2p5j
slacker,/m/0k3w4y
slacker,/m/0k2zjf
slacker,/m/064yxrp
stoner,/m/0jxdkm
stoner,/m/0jvcqm
stoner,/m/0jvcqg
stoner,/m/0jy30b
stoner,/m/040lm10
stoner,/m/0jz5zx
stoner,/m/0jz5zr
stoner,/m/02t9zmj
stoner,/m/04zk2_k
stoner,/m/02vb3yc
stoner,/m/07zm_ym
stoner,/m/07zm_zv
stoner,/m/083z84s
storyteller,/m/0jsg_x
storyteller,/m/0jvbkh
storyteller,/m/0k309k
storyteller,/m/0k1vn1
stupid_crooks,/m/03jtd2p
stupid_crooks,/m/03lsltz
stupid_crooks,/m/09hy0ym
stupid_crooks,/m/0jy2wd
stupid_crooks,/m/01xlj4l
surfer_dude,/m/0jvcqg
surfer_dude,/m/0jvcqm
surfer_dude,/m/0jy30b
surfer_dude,/m/02_wz7y
surfer_dude,/m/02_wz9s
surfer_dude,/m/0jxvpr
surfer_dude,/m/02tb5qh
surfer_dude,/m/02vcwzp
surfer_dude,/m/02vd4sl
the_chief,/m/0k63xm
the_chief,/m/045xnnw
the_chief,/m/0cg54hp
the_editor,/m/0jt9_0
the_editor,/m/0jzg14
tranquil_fury,/m/0k4td6
tranquil_fury,/m/0jxwq8
tranquil_fury,/m/0k0qpl
tranquil_fury,/m/0k65z5
tranquil_fury,/m/0k3v65
tranquil_fury,/m/0jw22y
tranquil_fury,/m/0g4vml8
trickster,/m/01xpntj
trickster,/m/0k1xxm
trickster,/m/0jy5tj
trickster,/m/03kz4l5
trickster,/m/0855mjk
valley_girl,/m/03jprhz
valley_girl,/m/0jwjsy
valley_girl,/m/0k2p5c
valley_girl,/m/0jvy0r
valley_girl,/m/0j_wm4
valley_girl,/m/045xr4n
warrior_poet,/m/0k5n1r
warrior_poet,/m/0k66rt
warrior_poet,/m/03hqx35
warrior_poet,/m/0jzcrb
warrior_poet,/m/0jtp23
warrior_poet,/m/0jwt__
warrior_poet,/m/05tb1tv
warrior_poet,/m/0j_tdt
warrior_poet,/m/05tgl99
young_gun,/m/0k5tn5
young_gun,/m/0k776f
young_gun,/m/0k2kqg
young_gun,/m/0k5nsh
young_gun,/m/03lrjk0
young_gun,/m/0k39jj
